r_over_rs,D_GR,D_SSZ,delta,z_GR,z_SSZ
2.6487,1.0,1.0,0.0,0.0,0.0
2.6494,1.0,1.0,0.0,0.0,0.0
2.6501,1.0,1.0,0.0,0.0,0.0
2.6508000000000003,1.0,1.0,0.0,0.0,0.0
2.6515,1.0,1.0,0.0,0.0,0.0
2.6521999999999997,1.0,1.0,0.0,0.0,0.0
2.6529,1.0,1.0,0.0,0.0,0.0
2.6536,1.0,1.0,0.0,0.0,0.0
2.6543,1.0,1.0,0.0,0.0,0.0
2.6550000000000002,1.0,1.0,0.0,0.0,0.0
2.6557,1.0,1.0,0.0,0.0,0.0
2.6564,1.0,1.0,0.0,0.0,0.0
2.6571,1.0,1.0,0.0,0.0,0.0
2.6578,1.0,1.0,0.0,0.0,0.0
2.6585,1.0,1.0,0.0,0.0,0.0
2.6592000000000002,1.0,1.0,0.0,0.0,0.0
2.6599,1.0,1.0,0.0,0.0,0.0
2.6606,1.0,1.0,0.0,0.0,0.0
2.6612999999999998,1.0,1.0,0.0,0.0,0.0
2.662,1.0,1.0,0.0,0.0,0.0
2.6627,1.0,1.0,0.0,0.0,0.0
2.6634,1.0,1.0,0.0,0.0,0.0
2.6641,1.0,1.0,0.0,0.0,0.0
2.6648,1.0,1.0,0.0,0.0,0.0
2.6654999999999998,1.0,1.0,0.0,0.0,0.0
2.6662,1.0,1.0,0.0,0.0,0.0
2.6669,1.0,1.0,0.0,0.0,0.0
2.6676,1.0,1.0,0.0,0.0,0.0
2.6683,1.0,1.0,0.0,0.0,0.0
2.669,1.0,1.0,0.0,0.0,0.0
2.6696999999999997,1.0,1.0,0.0,0.0,0.0
2.6704,1.0,1.0,0.0,0.0,0.0
2.6711,1.0,1.0,0.0,0.0,0.0
2.6718,1.0,1.0,0.0,0.0,0.0
2.6725000000000003,1.0,1.0,0.0,0.0,0.0
2.6732,1.0,1.0,0.0,0.0,0.0
2.6738999999999997,1.0,1.0,0.0,0.0,0.0
2.6746,1.0,1.0,0.0,0.0,0.0
2.6753,1.0,1.0,0.0,0.0,0.0
2.676,1.0,1.0,0.0,0.0,0.0
2.6767000000000003,1.0,1.0,0.0,0.0,0.0
2.6774,1.0,1.0,0.0,0.0,0.0
2.6780999999999997,1.0,1.0,0.0,0.0,0.0
2.6788,1.0,1.0,0.0,0.0,0.0
2.6795,1.0,1.0,0.0,0.0,0.0
2.6802,1.0,1.0,0.0,0.0,0.0
2.6809000000000003,1.0,1.0,0.0,0.0,0.0
2.6816,1.0,1.0,0.0,0.0,0.0
2.6822999999999997,1.0,1.0,0.0,0.0,0.0
2.683,1.0,1.0,0.0,0.0,0.0
2.6837,1.0,1.0,0.0,0.0,0.0
2.6844,1.0,1.0,0.0,0.0,0.0
2.6851000000000003,1.0,1.0,0.0,0.0,0.0
2.6858,1.0,1.0,0.0,0.0,0.0
2.6864999999999997,1.0,1.0,0.0,0.0,0.0
2.6872,1.0,1.0,0.0,0.0,0.0
2.6879,1.0,1.0,0.0,0.0,0.0
2.6886,1.0,1.0,0.0,0.0,0.0
2.6893000000000002,1.0,1.0,0.0,0.0,0.0
2.69,1.0,1.0,0.0,0.0,0.0
2.6907,1.0,1.0,0.0,0.0,0.0
2.6914,1.0,1.0,0.0,0.0,0.0
2.6921,1.0,1.0,0.0,0.0,0.0
2.6928,1.0,1.0,0.0,0.0,0.0
2.6935000000000002,1.0,1.0,0.0,0.0,0.0
2.6942,1.0,1.0,0.0,0.0,0.0
2.6949,1.0,1.0,0.0,0.0,0.0
2.6955999999999998,1.0,1.0,0.0,0.0,0.0
2.6963,1.0,1.0,0.0,0.0,0.0
2.697,1.0,1.0,0.0,0.0,0.0
2.6977,1.0,1.0,0.0,0.0,0.0
2.6984,1.0,1.0,0.0,0.0,0.0
2.6991,1.0,1.0,0.0,0.0,0.0
2.6997999999999998,1.0,1.0,0.0,0.0,0.0
2.7005,1.0,1.0,0.0,0.0,0.0
2.7012,1.0,1.0,0.0,0.0,0.0
2.7019,1.0,1.0,0.0,0.0,0.0
2.7026,1.0,1.0,0.0,0.0,0.0
2.7033,1.0,1.0,0.0,0.0,0.0
2.7039999999999997,1.0,1.0,0.0,0.0,0.0
2.7047,1.0,1.0,0.0,0.0,0.0
2.7054,1.0,1.0,0.0,0.0,0.0
2.7061,1.0,1.0,0.0,0.0,0.0
2.7068000000000003,1.0,1.0,0.0,0.0,0.0
2.7075,1.0,1.0,0.0,0.0,0.0
2.7081999999999997,1.0,1.0,0.0,0.0,0.0
2.7089,1.0,1.0,0.0,0.0,0.0
2.7096,1.0,1.0,0.0,0.0,0.0
2.7103,1.0,1.0,0.0,0.0,0.0
2.7110000000000003,1.0,1.0,0.0,0.0,0.0
2.7117,1.0,1.0,0.0,0.0,0.0
2.7123999999999997,1.0,1.0,0.0,0.0,0.0
2.7131,1.0,1.0,0.0,0.0,0.0
2.7138,1.0,1.0,0.0,0.0,0.0
2.7145,1.0,1.0,0.0,0.0,0.0
2.7152000000000003,1.0,1.0,0.0,0.0,0.0
2.7159,1.0,1.0,0.0,0.0,0.0
2.7165999999999997,1.0,1.0,0.0,0.0,0.0
2.7173,1.0,1.0,0.0,0.0,0.0
2.718,1.0,1.0,0.0,0.0,0.0
2.7187,1.0,1.0,0.0,0.0,0.0
2.7194000000000003,1.0,1.0,0.0,0.0,0.0
2.7201,1.0,1.0,0.0,0.0,0.0
2.7207999999999997,1.0,1.0,0.0,0.0,0.0
2.7215,1.0,1.0,0.0,0.0,0.0
2.7222,1.0,1.0,0.0,0.0,0.0
2.7229,1.0,1.0,0.0,0.0,0.0
2.7236000000000002,1.0,1.0,0.0,0.0,0.0
2.7243,1.0,1.0,0.0,0.0,0.0
2.725,1.0,1.0,0.0,0.0,0.0
2.7257,1.0,1.0,0.0,0.0,0.0
2.7264,1.0,1.0,0.0,0.0,0.0
2.7271,1.0,1.0,0.0,0.0,0.0
2.7278000000000002,1.0,1.0,0.0,0.0,0.0
2.7285,1.0,1.0,0.0,0.0,0.0
2.7292,1.0,1.0,0.0,0.0,0.0
2.7298999999999998,1.0,1.0,0.0,0.0,0.0
2.7306,1.0,1.0,0.0,0.0,0.0
2.7313,1.0,1.0,0.0,0.0,0.0
2.732,1.0,1.0,0.0,0.0,0.0
2.7327,1.0,1.0,0.0,0.0,0.0
2.7334,1.0,1.0,0.0,0.0,0.0
2.7340999999999998,1.0,1.0,0.0,0.0,0.0
2.7348,1.0,1.0,0.0,0.0,0.0
2.7355,1.0,1.0,0.0,0.0,0.0
2.7362,1.0,1.0,0.0,0.0,0.0
2.7369,1.0,1.0,0.0,0.0,0.0
2.7376,1.0,1.0,0.0,0.0,0.0
2.7382999999999997,1.0,1.0,0.0,0.0,0.0
2.739,1.0,1.0,0.0,0.0,0.0
2.7397,1.0,1.0,0.0,0.0,0.0
2.7404,1.0,1.0,0.0,0.0,0.0
2.7411000000000003,1.0,1.0,0.0,0.0,0.0
2.7418,1.0,1.0,0.0,0.0,0.0
2.7424999999999997,1.0,1.0,0.0,0.0,0.0
2.7432,1.0,1.0,0.0,0.0,0.0
2.7439,1.0,1.0,0.0,0.0,0.0
2.7446,1.0,1.0,0.0,0.0,0.0
2.7453000000000003,1.0,1.0,0.0,0.0,0.0
2.746,1.0,1.0,0.0,0.0,0.0
2.7466999999999997,1.0,1.0,0.0,0.0,0.0
2.7474,1.0,1.0,0.0,0.0,0.0
2.7481,1.0,1.0,0.0,0.0,0.0
2.7488,1.0,1.0,0.0,0.0,0.0
2.7495000000000003,1.0,1.0,0.0,0.0,0.0
2.7502,1.0,1.0,0.0,0.0,0.0
2.7508999999999997,1.0,1.0,0.0,0.0,0.0
2.7516,1.0,1.0,0.0,0.0,0.0
2.7523,1.0,1.0,0.0,0.0,0.0
2.753,1.0,1.0,0.0,0.0,0.0
2.7537000000000003,1.0,1.0,0.0,0.0,0.0
2.7544,1.0,1.0,0.0,0.0,0.0
2.7550999999999997,1.0,1.0,0.0,0.0,0.0
2.7558,1.0,1.0,0.0,0.0,0.0
2.7565,1.0,1.0,0.0,0.0,0.0
2.7572,1.0,1.0,0.0,0.0,0.0
2.7579000000000002,1.0,1.0,0.0,0.0,0.0
2.7586,1.0,1.0,0.0,0.0,0.0
2.7593,1.0,1.0,0.0,0.0,0.0
2.76,1.0,1.0,0.0,0.0,0.0
2.7607,1.0,1.0,0.0,0.0,0.0
2.7614,1.0,1.0,0.0,0.0,0.0
2.7621,1.0,1.0,0.0,0.0,0.0
2.7628,1.0,1.0,0.0,0.0,0.0
2.7635,1.0,1.0,0.0,0.0,0.0
2.7641999999999998,1.0,1.0,0.0,0.0,0.0
2.7649,1.0,1.0,0.0,0.0,0.0
2.7656,1.0,1.0,0.0,0.0,0.0
2.7663,1.0,1.0,0.0,0.0,0.0
2.767,1.0,1.0,0.0,0.0,0.0
2.7677,1.0,1.0,0.0,0.0,0.0
2.7683999999999997,1.0,1.0,0.0,0.0,0.0
2.7691,1.0,1.0,0.0,0.0,0.0
2.7698,1.0,1.0,0.0,0.0,0.0
2.7705,1.0,1.0,0.0,0.0,0.0
2.7712,1.0,1.0,0.0,0.0,0.0
2.7719,1.0,1.0,0.0,0.0,0.0
2.7725999999999997,1.0,1.0,0.0,0.0,0.0
2.7733,1.0,1.0,0.0,0.0,0.0
2.774,1.0,1.0,0.0,0.0,0.0
2.7747,1.0,1.0,0.0,0.0,0.0
2.7754000000000003,1.0,1.0,0.0,0.0,0.0
2.7761,1.0,1.0,0.0,0.0,0.0
2.7767999999999997,1.0,1.0,0.0,0.0,0.0
2.7775,1.0,1.0,0.0,0.0,0.0
2.7782,1.0,1.0,0.0,0.0,0.0
2.7789,1.0,1.0,0.0,0.0,0.0
2.7796000000000003,1.0,1.0,0.0,0.0,0.0
2.7803,1.0,1.0,0.0,0.0,0.0
2.7809999999999997,1.0,1.0,0.0,0.0,0.0
2.7817,1.0,1.0,0.0,0.0,0.0
2.7824,1.0,1.0,0.0,0.0,0.0
2.7831,1.0,1.0,0.0,0.0,0.0
2.7838000000000003,1.0,1.0,0.0,0.0,0.0
2.7845,1.0,1.0,0.0,0.0,0.0
2.7851999999999997,1.0,1.0,0.0,0.0,0.0
2.7859,1.0,1.0,0.0,0.0,0.0
2.7866,1.0,1.0,0.0,0.0,0.0
2.7873,1.0,1.0,0.0,0.0,0.0
2.7880000000000003,1.0,1.0,0.0,0.0,0.0
2.7887,1.0,1.0,0.0,0.0,0.0
2.7893999999999997,1.0,1.0,0.0,0.0,0.0
2.7901,1.0,1.0,0.0,0.0,0.0
2.7908,1.0,1.0,0.0,0.0,0.0
2.7915,1.0,1.0,0.0,0.0,0.0
2.7922000000000002,1.0,1.0,0.0,0.0,0.0
2.7929,1.0,1.0,0.0,0.0,0.0
2.7936,1.0,1.0,0.0,0.0,0.0
2.7943,1.0,1.0,0.0,0.0,0.0
2.795,1.0,1.0,0.0,0.0,0.0
2.7957,1.0,1.0,0.0,0.0,0.0
2.7964,1.0,1.0,0.0,0.0,0.0
2.7971,1.0,1.0,0.0,0.0,0.0
2.7978,1.0,1.0,0.0,0.0,0.0
2.7984999999999998,1.0,1.0,0.0,0.0,0.0
2.7992,1.0,1.0,0.0,0.0,0.0
2.7999,1.0,1.0,0.0,0.0,0.0
2.8006,1.0,1.0,0.0,0.0,0.0
2.8013,1.0,1.0,0.0,0.0,0.0
2.802,1.0,1.0,0.0,0.0,0.0
2.8026999999999997,1.0,1.0,0.0,0.0,0.0
2.8034,1.0,1.0,0.0,0.0,0.0
2.8041,1.0,1.0,0.0,0.0,0.0
2.8048,1.0,1.0,0.0,0.0,0.0
2.8055,1.0,1.0,0.0,0.0,0.0
2.8062,1.0,1.0,0.0,0.0,0.0
2.8068999999999997,1.0,1.0,0.0,0.0,0.0
2.8076,1.0,1.0,0.0,0.0,0.0
2.8083,1.0,1.0,0.0,0.0,0.0
2.809,1.0,1.0,0.0,0.0,0.0
2.8097000000000003,1.0,1.0,0.0,0.0,0.0
2.8104,1.0,1.0,0.0,0.0,0.0
2.8110999999999997,1.0,1.0,0.0,0.0,0.0
2.8118,1.0,1.0,0.0,0.0,0.0
2.8125,1.0,1.0,0.0,0.0,0.0
2.8132,1.0,1.0,0.0,0.0,0.0
2.8139000000000003,1.0,1.0,0.0,0.0,0.0
2.8146,1.0,1.0,0.0,0.0,0.0
2.8152999999999997,1.0,1.0,0.0,0.0,0.0
2.816,1.0,1.0,0.0,0.0,0.0
2.8167,1.0,1.0,0.0,0.0,0.0
2.8174,1.0,1.0,0.0,0.0,0.0
2.8181000000000003,1.0,1.0,0.0,0.0,0.0
2.8188,1.0,1.0,0.0,0.0,0.0
2.8194999999999997,1.0,1.0,0.0,0.0,0.0
2.8202,1.0,1.0,0.0,0.0,0.0
2.8209,1.0,1.0,0.0,0.0,0.0
2.8216,1.0,1.0,0.0,0.0,0.0
2.8223000000000003,1.0,1.0,0.0,0.0,0.0
2.823,1.0,1.0,0.0,0.0,0.0
2.8236999999999997,1.0,1.0,0.0,0.0,0.0
2.8244,1.0,1.0,0.0,0.0,0.0
2.8251,1.0,1.0,0.0,0.0,0.0
2.8258,1.0,1.0,0.0,0.0,0.0
2.8265000000000002,1.0,1.0,0.0,0.0,0.0
2.8272,1.0,1.0,0.0,0.0,0.0
2.8279,1.0,1.0,0.0,0.0,0.0
2.8286,1.0,1.0,0.0,0.0,0.0
2.8293,1.0,1.0,0.0,0.0,0.0
2.83,1.0,1.0,0.0,0.0,0.0
2.8307,1.0,1.0,0.0,0.0,0.0
2.8314,1.0,1.0,0.0,0.0,0.0
2.8321,1.0,1.0,0.0,0.0,0.0
2.8327999999999998,1.0,1.0,0.0,0.0,0.0
2.8335,1.0,1.0,0.0,0.0,0.0
2.8342,1.0,1.0,0.0,0.0,0.0
2.8349,1.0,1.0,0.0,0.0,0.0
2.8356,1.0,1.0,0.0,0.0,0.0
2.8363,1.0,1.0,0.0,0.0,0.0
2.8369999999999997,1.0,1.0,0.0,0.0,0.0
2.8377,1.0,1.0,0.0,0.0,0.0
2.8384,1.0,1.0,0.0,0.0,0.0
2.8391,1.0,1.0,0.0,0.0,0.0
2.8398,1.0,1.0,0.0,0.0,0.0
2.8405,1.0,1.0,0.0,0.0,0.0
2.8411999999999997,1.0,1.0,0.0,0.0,0.0
2.8419,1.0,1.0,0.0,0.0,0.0
2.8426,1.0,1.0,0.0,0.0,0.0
2.8433,1.0,1.0,0.0,0.0,0.0
2.8440000000000003,1.0,1.0,0.0,0.0,0.0
2.8447,1.0,1.0,0.0,0.0,0.0
2.8453999999999997,1.0,1.0,0.0,0.0,0.0
2.8461,1.0,1.0,0.0,0.0,0.0
2.8468,1.0,1.0,0.0,0.0,0.0
2.8475,1.0,1.0,0.0,0.0,0.0
2.8482000000000003,1.0,1.0,0.0,0.0,0.0
2.8489,1.0,1.0,0.0,0.0,0.0
2.8495999999999997,1.0,1.0,0.0,0.0,0.0
2.8503,1.0,1.0,0.0,0.0,0.0
2.851,1.0,1.0,0.0,0.0,0.0
2.8517,1.0,1.0,0.0,0.0,0.0
2.8524000000000003,1.0,1.0,0.0,0.0,0.0
2.8531,1.0,1.0,0.0,0.0,0.0
2.8537999999999997,1.0,1.0,0.0,0.0,0.0
2.8545,1.0,1.0,0.0,0.0,0.0
2.8552,1.0,1.0,0.0,0.0,0.0
2.8559,1.0,1.0,0.0,0.0,0.0
2.8566000000000003,1.0,1.0,0.0,0.0,0.0
2.8573,1.0,1.0,0.0,0.0,0.0
2.858,1.0,1.0,0.0,0.0,0.0
2.8587,1.0,1.0,0.0,0.0,0.0
2.8594,1.0,1.0,0.0,0.0,0.0
2.8601,1.0,1.0,0.0,0.0,0.0
2.8608000000000002,1.0,1.0,0.0,0.0,0.0
2.8615,1.0,1.0,0.0,0.0,0.0
2.8622,1.0,1.0,0.0,0.0,0.0
2.8629,1.0,1.0,0.0,0.0,0.0
2.8636,1.0,1.0,0.0,0.0,0.0
2.8643,1.0,1.0,0.0,0.0,0.0
2.865,1.0,1.0,0.0,0.0,0.0
2.8657,1.0,1.0,0.0,0.0,0.0
2.8664,1.0,1.0,0.0,0.0,0.0
2.8670999999999998,1.0,1.0,0.0,0.0,0.0
2.8678,1.0,1.0,0.0,0.0,0.0
2.8685,1.0,1.0,0.0,0.0,0.0
2.8692,1.0,1.0,0.0,0.0,0.0
2.8699,1.0,1.0,0.0,0.0,0.0
2.8706,1.0,1.0,0.0,0.0,0.0
2.8712999999999997,1.0,1.0,0.0,0.0,0.0
2.872,1.0,1.0,0.0,0.0,0.0
2.8727,1.0,1.0,0.0,0.0,0.0
2.8734,1.0,1.0,0.0,0.0,0.0
2.8741,1.0,1.0,0.0,0.0,0.0
2.8748,1.0,1.0,0.0,0.0,0.0
2.8754999999999997,1.0,1.0,0.0,0.0,0.0
2.8762,1.0,1.0,0.0,0.0,0.0
2.8769,1.0,1.0,0.0,0.0,0.0
2.8776,1.0,1.0,0.0,0.0,0.0
2.8783000000000003,1.0,1.0,0.0,0.0,0.0
2.879,1.0,1.0,0.0,0.0,0.0
2.8796999999999997,1.0,1.0,0.0,0.0,0.0
2.8804,1.0,1.0,0.0,0.0,0.0
2.8811,1.0,1.0,0.0,0.0,0.0
2.8818,1.0,1.0,0.0,0.0,0.0
2.8825000000000003,1.0,1.0,0.0,0.0,0.0
2.8832,1.0,1.0,0.0,0.0,0.0
2.8838999999999997,1.0,1.0,0.0,0.0,0.0
2.8846,1.0,1.0,0.0,0.0,0.0
2.8853,1.0,1.0,0.0,0.0,0.0
2.886,1.0,1.0,0.0,0.0,0.0
2.8867000000000003,1.0,1.0,0.0,0.0,0.0
2.8874,1.0,1.0,0.0,0.0,0.0
2.8880999999999997,1.0,1.0,0.0,0.0,0.0
2.8888,1.0,1.0,0.0,0.0,0.0
2.8895,1.0,1.0,0.0,0.0,0.0
2.8902,1.0,1.0,0.0,0.0,0.0
2.8909000000000002,1.0,1.0,0.0,0.0,0.0
2.8916,1.0,1.0,0.0,0.0,0.0
2.8923,1.0,1.0,0.0,0.0,0.0
2.893,1.0,1.0,0.0,0.0,0.0
2.8937,1.0,1.0,0.0,0.0,0.0
2.8944,1.0,1.0,0.0,0.0,0.0
2.8951000000000002,1.0,1.0,0.0,0.0,0.0
2.8958,1.0,1.0,0.0,0.0,0.0
2.8965,1.0,1.0,0.0,0.0,0.0
2.8971999999999998,1.0,1.0,0.0,0.0,0.0
2.8979,1.0,1.0,0.0,0.0,0.0
2.8986,1.0,1.0,0.0,0.0,0.0
2.8993,1.0,1.0,0.0,0.0,0.0
2.9,1.0,1.0,0.0,0.0,0.0
2.9007,1.0,1.0,0.0,0.0,0.0
2.9013999999999998,1.0,1.0,0.0,0.0,0.0
2.9021,1.0,1.0,0.0,0.0,0.0
2.9028,1.0,1.0,0.0,0.0,0.0
2.9035,1.0,1.0,0.0,0.0,0.0
2.9042,1.0,1.0,0.0,0.0,0.0
2.9049,1.0,1.0,0.0,0.0,0.0
2.9055999999999997,1.0,1.0,0.0,0.0,0.0
2.9063,1.0,1.0,0.0,0.0,0.0
2.907,1.0,1.0,0.0,0.0,0.0
2.9077,1.0,1.0,0.0,0.0,0.0
2.9084000000000003,1.0,1.0,0.0,0.0,0.0
2.9091,1.0,1.0,0.0,0.0,0.0
2.9097999999999997,1.0,1.0,0.0,0.0,0.0
2.9105,1.0,1.0,0.0,0.0,0.0
2.9112,1.0,1.0,0.0,0.0,0.0
2.9119,1.0,1.0,0.0,0.0,0.0
2.9126000000000003,1.0,1.0,0.0,0.0,0.0
2.9133,1.0,1.0,0.0,0.0,0.0
2.9139999999999997,1.0,1.0,0.0,0.0,0.0
2.9147,1.0,1.0,0.0,0.0,0.0
2.9154,1.0,1.0,0.0,0.0,0.0
2.9161,1.0,1.0,0.0,0.0,0.0
2.9168000000000003,1.0,1.0,0.0,0.0,0.0
2.9175,1.0,1.0,0.0,0.0,0.0
2.9181999999999997,1.0,1.0,0.0,0.0,0.0
2.9189,1.0,1.0,0.0,0.0,0.0
2.9196,1.0,1.0,0.0,0.0,0.0
2.9203,1.0,1.0,0.0,0.0,0.0
2.9210000000000003,1.0,1.0,0.0,0.0,0.0
2.9217,1.0,1.0,0.0,0.0,0.0
2.9223999999999997,1.0,1.0,0.0,0.0,0.0
2.9231,1.0,1.0,0.0,0.0,0.0
2.9238,1.0,1.0,0.0,0.0,0.0
2.9245,1.0,1.0,0.0,0.0,0.0
2.9252000000000002,1.0,1.0,0.0,0.0,0.0
2.9259,1.0,1.0,0.0,0.0,0.0
2.9266,1.0,1.0,0.0,0.0,0.0
2.9273,1.0,1.0,0.0,0.0,0.0
2.928,1.0,1.0,0.0,0.0,0.0
2.9287,1.0,1.0,0.0,0.0,0.0
2.9294000000000002,1.0,1.0,0.0,0.0,0.0
2.9301,1.0,1.0,0.0,0.0,0.0
2.9308,1.0,1.0,0.0,0.0,0.0
2.9314999999999998,1.0,1.0,0.0,0.0,0.0
2.9322,1.0,1.0,0.0,0.0,0.0
2.9329,1.0,1.0,0.0,0.0,0.0
2.9336,1.0,1.0,0.0,0.0,0.0
2.9343,1.0,1.0,0.0,0.0,0.0
2.935,1.0,1.0,0.0,0.0,0.0
2.9356999999999998,1.0,1.0,0.0,0.0,0.0
2.9364,1.0,1.0,0.0,0.0,0.0
2.9371,1.0,1.0,0.0,0.0,0.0
2.9378,1.0,1.0,0.0,0.0,0.0
2.9385,1.0,1.0,0.0,0.0,0.0
2.9392,1.0,1.0,0.0,0.0,0.0
2.9398999999999997,1.0,1.0,0.0,0.0,0.0
2.9406,1.0,1.0,0.0,0.0,0.0
2.9413,1.0,1.0,0.0,0.0,0.0
2.942,1.0,1.0,0.0,0.0,0.0
2.9427000000000003,1.0,1.0,0.0,0.0,0.0
2.9434,1.0,1.0,0.0,0.0,0.0
2.9440999999999997,1.0,1.0,0.0,0.0,0.0
2.9448,1.0,1.0,0.0,0.0,0.0
2.9455,1.0,1.0,0.0,0.0,0.0
2.9462,1.0,1.0,0.0,0.0,0.0
2.9469000000000003,1.0,1.0,0.0,0.0,0.0
2.9476,1.0,1.0,0.0,0.0,0.0
2.9482999999999997,1.0,1.0,0.0,0.0,0.0
2.949,1.0,1.0,0.0,0.0,0.0
2.9497,1.0,1.0,0.0,0.0,0.0
2.9504,1.0,1.0,0.0,0.0,0.0
2.9511000000000003,1.0,1.0,0.0,0.0,0.0
2.9518,1.0,1.0,0.0,0.0,0.0
2.9524999999999997,1.0,1.0,0.0,0.0,0.0
2.9532,1.0,1.0,0.0,0.0,0.0
2.9539,1.0,1.0,0.0,0.0,0.0
2.9546,1.0,1.0,0.0,0.0,0.0
2.9553000000000003,1.0,1.0,0.0,0.0,0.0
2.956,1.0,1.0,0.0,0.0,0.0
2.9566999999999997,1.0,1.0,0.0,0.0,0.0
2.9574,1.0,1.0,0.0,0.0,0.0
2.9581,1.0,1.0,0.0,0.0,0.0
2.9588,1.0,1.0,0.0,0.0,0.0
2.9595000000000002,1.0,1.0,0.0,0.0,0.0
2.9602,1.0,1.0,0.0,0.0,0.0
2.9609,1.0,1.0,0.0,0.0,0.0
2.9616,1.0,1.0,0.0,0.0,0.0
2.9623,1.0,1.0,0.0,0.0,0.0
2.963,1.0,1.0,0.0,0.0,0.0
2.9637000000000002,1.0,1.0,0.0,0.0,0.0
2.9644,1.0,1.0,0.0,0.0,0.0
2.9651,1.0,1.0,0.0,0.0,0.0
2.9657999999999998,1.0,1.0,0.0,0.0,0.0
2.9665,1.0,1.0,0.0,0.0,0.0
2.9672,1.0,1.0,0.0,0.0,0.0
2.9679,1.0,1.0,0.0,0.0,0.0
2.9686,1.0,1.0,0.0,0.0,0.0
2.9693,1.0,1.0,0.0,0.0,0.0
2.9699999999999998,1.0,1.0,0.0,0.0,0.0
2.9707,1.0,1.0,0.0,0.0,0.0
2.9714,1.0,1.0,0.0,0.0,0.0
2.9721,1.0,1.0,0.0,0.0,0.0
2.9728,1.0,1.0,0.0,0.0,0.0
2.9735,1.0,1.0,0.0,0.0,0.0
2.9741999999999997,1.0,1.0,0.0,0.0,0.0
2.9749,1.0,1.0,0.0,0.0,0.0
2.9756,1.0,1.0,0.0,0.0,0.0
2.9763,1.0,1.0,0.0,0.0,0.0
2.9770000000000003,1.0,1.0,0.0,0.0,0.0
2.9777,1.0,1.0,0.0,0.0,0.0
2.9783999999999997,1.0,1.0,0.0,0.0,0.0
2.9791,1.0,1.0,0.0,0.0,0.0
2.9798,1.0,1.0,0.0,0.0,0.0
2.9805,1.0,1.0,0.0,0.0,0.0
2.9812000000000003,1.0,1.0,0.0,0.0,0.0
2.9819,1.0,1.0,0.0,0.0,0.0
2.9825999999999997,1.0,1.0,0.0,0.0,0.0
2.9833,1.0,1.0,0.0,0.0,0.0
2.984,1.0,1.0,0.0,0.0,0.0
2.9847,1.0,1.0,0.0,0.0,0.0
2.9854000000000003,1.0,1.0,0.0,0.0,0.0
2.9861,1.0,1.0,0.0,0.0,0.0
2.9867999999999997,1.0,1.0,0.0,0.0,0.0
2.9875,1.0,1.0,0.0,0.0,0.0
2.9882,1.0,1.0,0.0,0.0,0.0
2.9889,1.0,1.0,0.0,0.0,0.0
2.9896000000000003,1.0,1.0,0.0,0.0,0.0
2.9903,1.0,1.0,0.0,0.0,0.0
2.9909999999999997,1.0,1.0,0.0,0.0,0.0
2.9917,1.0,1.0,0.0,0.0,0.0
2.9924,1.0,1.0,0.0,0.0,0.0
2.9931,1.0,1.0,0.0,0.0,0.0
2.9938000000000002,1.0,1.0,0.0,0.0,0.0
2.9945,1.0,1.0,0.0,0.0,0.0
2.9952,1.0,1.0,0.0,0.0,0.0
2.9959,1.0,1.0,0.0,0.0,0.0
2.9966,1.0,1.0,0.0,0.0,0.0
2.9973,1.0,1.0,0.0,0.0,0.0
2.998,1.0,1.0,0.0,0.0,0.0
2.9987,1.0,1.0,0.0,0.0,0.0
2.9994,1.0,1.0,0.0,0.0,0.0
3.0000999999999998,1.0,1.0,0.0,0.0,0.0
3.0008,1.0,1.0,0.0,0.0,0.0
3.0015,1.0,1.0,0.0,0.0,0.0
3.0022,1.0,1.0,0.0,0.0,0.0
3.0029,1.0,1.0,0.0,0.0,0.0
3.0036,1.0,1.0,0.0,0.0,0.0
3.0042999999999997,1.0,1.0,0.0,0.0,0.0
3.005,1.0,1.0,0.0,0.0,0.0
3.0057,1.0,1.0,0.0,0.0,0.0
3.0064,1.0,1.0,0.0,0.0,0.0
3.0071,1.0,1.0,0.0,0.0,0.0
3.0078,1.0,1.0,0.0,0.0,0.0
3.0084999999999997,1.0,1.0,0.0,0.0,0.0
3.0092,1.0,1.0,0.0,0.0,0.0
3.0099,1.0,1.0,0.0,0.0,0.0
3.0106,1.0,1.0,0.0,0.0,0.0
3.0113000000000003,1.0,1.0,0.0,0.0,0.0
3.012,1.0,1.0,0.0,0.0,0.0
3.0126999999999997,1.0,1.0,0.0,0.0,0.0
3.0134,1.0,1.0,0.0,0.0,0.0
3.0141,1.0,1.0,0.0,0.0,0.0
3.0148,1.0,1.0,0.0,0.0,0.0
3.0155000000000003,1.0,1.0,0.0,0.0,0.0
3.0162,1.0,1.0,0.0,0.0,0.0
3.0168999999999997,1.0,1.0,0.0,0.0,0.0
3.0176,1.0,1.0,0.0,0.0,0.0
3.0183,1.0,1.0,0.0,0.0,0.0
3.019,1.0,1.0,0.0,0.0,0.0
3.0197000000000003,1.0,1.0,0.0,0.0,0.0
3.0204,1.0,1.0,0.0,0.0,0.0
3.0210999999999997,1.0,1.0,0.0,0.0,0.0
3.0218,1.0,1.0,0.0,0.0,0.0
3.0225,1.0,1.0,0.0,0.0,0.0
3.0232,1.0,1.0,0.0,0.0,0.0
3.0239000000000003,1.0,1.0,0.0,0.0,0.0
3.0246,1.0,1.0,0.0,0.0,0.0
