abmaglim,access_estsize,access_format,access_url,bib_reference,calib_level,dataproduct_subtype,dataproduct_type,dp_id,em_max,em_min,em_res_power,em_xel,facility_name,filter,gal_lat,gal_lon,instrument_name,is_solar,last_mod_date,multi_ob,n_obs,o_calib_status,o_ucd,obs_collection,obs_creator_did,obs_creator_name,obs_id,obs_publisher_did,obs_release_date,obs_title,obstech,p3orig,pol_states,pol_xel,preview_html,proposal_id,publication_date,release_description,s_dec,s_fov,s_pixel_scale,s_ra,s_region,s_resolution,s_xel1,s_xel2,snr,strehl,t_exptime,t_max,t_min,t_resolution,t_xel,target_name
,175,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-01-18T19:45:55.454," ",2,,spectrum,ADP.2019-01-18T19:45:55.454,4.57091E-7,3.9599200000000004E-7,6300.0,3056,ESO-VLT-U2,,1.103109,343.528141,GIRAFFE,0,2020-10-13T14:00:12.790Z,S,4,uncalibrated,,GIRAFFE,ivo://eso.org/origfile?GI_SOBS_1685866_2017-06-22T00:37:56.660_F61_Med1_L427.2_o4.fits,"SANA, H.",1685866,ivo://eso.org/ID?ADP.2019-01-18T19:45:55.454,2018-06-22T01:16:40.327Z,241-108553_1685866_2017-06-22T00:37:56.660_F61_Med1_L427.2_o4,MOS,IDP,,,https://archive.eso.org/dataset/ADP.2019-01-18T19:45:55.454,099.D-0895(A),2019-01-18T20:50:37Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/73,-41.826499,3.3388E-4,,253.679874,POSITION J2000 253.67987399999998 -41.826499,,,,613.9,,1680.016,57926.04764586,57926.02635023,1839.942432,,241-108553
,175,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-01-18T19:53:02.326," ",2,,spectrum,ADP.2019-01-18T19:53:02.326,4.57094E-7,3.95995E-7,6300.0,3056,ESO-VLT-U2,,1.115811,343.401268,GIRAFFE,0,2020-10-13T13:59:51.737Z,S,4,uncalibrated,,GIRAFFE,ivo://eso.org/origfile?GI_SOBS_1685863_2017-06-16T04:14:54.502_F91_Med1_L427.2_o4.fits,"SANA, H.",1685863,ivo://eso.org/ID?ADP.2019-01-18T19:53:02.326,2018-06-16T04:56:07.817Z,241-108208_1685863_2017-06-16T04:14:54.502_F91_Med1_L427.2_o4,MOS,IDP,,,https://archive.eso.org/dataset/ADP.2019-01-18T19:53:02.326,099.D-0895(A),2019-01-18T21:02:25Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/73,-41.917027,3.3388E-4,,253.559333,POSITION J2000 253.55933299999998 -41.917027,,,,671.0,,1680.013,57920.19832075,57920.1770197,1840.41072,,241-108208
,175,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-01-18T19:53:02.344," ",2,,spectrum,ADP.2019-01-18T19:53:02.344,4.57094E-7,3.95995E-7,6300.0,3056,ESO-VLT-U2,,1.068563,343.469249,GIRAFFE,0,2020-10-13T13:59:51.737Z,S,4,uncalibrated,,GIRAFFE,ivo://eso.org/origfile?GI_SOBS_1685863_2017-06-16T04:14:54.502_F68_Med1_L427.2_o4.fits,"SANA, H.",1685863,ivo://eso.org/ID?ADP.2019-01-18T19:53:02.344,2018-06-16T04:56:07.817Z,241-108516_1685863_2017-06-16T04:14:54.502_F68_Med1_L427.2_o4,MOS,IDP,,,https://archive.eso.org/dataset/ADP.2019-01-18T19:53:02.344,099.D-0895(A),2019-01-18T21:02:25Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/73,-41.893999,3.3388E-4,,253.666166,POSITION J2000 253.666166 -41.893999,,,,777.5,,1680.013,57920.19832075,57920.1770197,1840.41072,,241-108516
,175,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-01-18T19:53:02.512," ",2,,spectrum,ADP.2019-01-18T19:53:02.512,4.57094E-7,3.95995E-7,6300.0,3056,ESO-VLT-U2,,1.103109,343.528141,GIRAFFE,0,2020-10-13T13:59:51.737Z,S,4,uncalibrated,,GIRAFFE,ivo://eso.org/origfile?GI_SOBS_1685863_2017-06-16T04:14:54.502_F61_Med1_L427.2_o4.fits,"SANA, H.",1685863,ivo://eso.org/ID?ADP.2019-01-18T19:53:02.512,2018-06-16T04:56:07.817Z,241-108553_1685863_2017-06-16T04:14:54.502_F61_Med1_L427.2_o4,MOS,IDP,,,https://archive.eso.org/dataset/ADP.2019-01-18T19:53:02.512,099.D-0895(A),2019-01-18T21:02:25Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/73,-41.826499,3.3388E-4,,253.679874,POSITION J2000 253.67987399999998 -41.826499,,,,817.0,,1680.013,57920.19832075,57920.1770197,1840.41072,,241-108553
,175,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-01-18T19:53:02.536," ",2,,spectrum,ADP.2019-01-18T19:53:02.536,4.57094E-7,3.95995E-7,6300.0,3056,ESO-VLT-U2,,1.077845,343.461834,GIRAFFE,0,2020-10-13T13:59:51.737Z,S,4,uncalibrated,,GIRAFFE,ivo://eso.org/origfile?GI_SOBS_1685863_2017-06-16T04:14:54.502_F73_Med1_L427.2_o4.fits,"SANA, H.",1685863,ivo://eso.org/ID?ADP.2019-01-18T19:53:02.536,2018-06-16T04:56:07.817Z,241-108480_1685863_2017-06-16T04:14:54.502_F73_Med1_L427.2_o4,MOS,IDP,,,https://archive.eso.org/dataset/ADP.2019-01-18T19:53:02.536,099.D-0895(A),2019-01-18T21:02:25Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/73,-41.893916,3.3388E-4,,253.650208,POSITION J2000 253.65020800000002 -41.893916,,,,836.5,,1680.013,57920.19832075,57920.1770197,1840.41072,,241-108480
,175,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-01-18T19:53:02.638," ",2,,spectrum,ADP.2019-01-18T19:53:02.638,4.57094E-7,3.95995E-7,6300.0,3056,ESO-VLT-U2,,1.133753,343.458126,GIRAFFE,0,2020-10-13T13:59:51.737Z,S,4,uncalibrated,,GIRAFFE,ivo://eso.org/origfile?GI_SOBS_1685863_2017-06-16T04:14:54.502_F74_Med1_L427.2_o4.fits,"SANA, H.",1685863,ivo://eso.org/ID?ADP.2019-01-18T19:53:02.638,2018-06-16T04:56:07.817Z,241-108307_1685863_2017-06-16T04:14:54.502_F74_Med1_L427.2_o4,MOS,IDP,,,https://archive.eso.org/dataset/ADP.2019-01-18T19:53:02.638,099.D-0895(A),2019-01-18T21:02:25Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/73,-41.861583,3.3388E-4,,253.588749,POSITION J2000 253.588749 -41.861583,,,,761.6,,1680.013,57920.19832075,57920.1770197,1840.41072,,241-108307
,175,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-01-18T19:53:02.662," ",2,,spectrum,ADP.2019-01-18T19:53:02.662,4.57094E-7,3.95995E-7,6300.0,3056,ESO-VLT-U2,,1.114431,343.505811,GIRAFFE,0,2020-10-13T13:59:51.737Z,S,4,uncalibrated,,GIRAFFE,ivo://eso.org/origfile?GI_SOBS_1685863_2017-06-16T04:14:54.502_F60_Med1_L427.2_o4.fits,"SANA, H.",1685863,ivo://eso.org/ID?ADP.2019-01-18T19:53:02.662,2018-06-16T04:56:07.817Z,241-108477_1685863_2017-06-16T04:14:54.502_F60_Med1_L427.2_o4,MOS,IDP,,,https://archive.eso.org/dataset/ADP.2019-01-18T19:53:02.662,099.D-0895(A),2019-01-18T21:02:25Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/73,-41.836722,3.3388E-4,,253.649208,POSITION J2000 253.649208 -41.836722,,,,591.3,,1680.013,57920.19832075,57920.1770197,1840.41072,,241-108477
,175,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-01-18T19:53:02.746," ",2,,spectrum,ADP.2019-01-18T19:53:02.746,4.57094E-7,3.95995E-7,6300.0,3056,ESO-VLT-U2,,1.104206,343.580113,GIRAFFE,0,2020-10-13T13:59:51.737Z,S,4,uncalibrated,,GIRAFFE,ivo://eso.org/origfile?GI_SOBS_1685863_2017-06-16T04:14:54.502_F50_Med1_L427.2_o4.fits,"SANA, H.",1685863,ivo://eso.org/ID?ADP.2019-01-18T19:53:02.746,2018-06-16T04:56:07.817Z,242-106179_1685863_2017-06-16T04:14:54.502_F50_Med1_L427.2_o4,MOS,IDP,,,https://archive.eso.org/dataset/ADP.2019-01-18T19:53:02.746,099.D-0895(A),2019-01-18T21:02:25Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/73,-41.785416,3.3388E-4,,253.722583,POSITION J2000 253.722583 -41.785416,,,,562.3,,1680.013,57920.19832075,57920.1770197,1840.41072,,242-106179
,175,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-01-18T20:00:01.210," ",2,,spectrum,ADP.2019-01-18T20:00:01.210,4.57095E-7,3.95996E-7,6300.0,3056,ESO-VLT-U2,,1.133753,343.458126,GIRAFFE,0,2020-10-13T14:00:06.087Z,S,4,uncalibrated,,GIRAFFE,ivo://eso.org/origfile?GI_SOBS_1685860_2017-06-15T03:24:20.235_F67_Med2_L427.2_o4.fits,"SANA, H.",1685860,ivo://eso.org/ID?ADP.2019-01-18T20:00:01.210,2018-06-15T04:01:44.113Z,241-108307_1685860_2017-06-15T03:24:20.235_F67_Med2_L427.2_o4,MOS,IDP,,,https://archive.eso.org/dataset/ADP.2019-01-18T20:00:01.210,099.D-0895(A),2019-01-18T21:08:10Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/73,-41.861583,3.3388E-4,,253.588749,POSITION J2000 253.588749 -41.861583,,,,530.0,,1680.006,57919.16321615,57919.14190086,1841.641056,,241-108307
,282,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-01-19T00:11:34.519," ",2,,spectrum,ADP.2019-01-19T00:11:34.519,5.619439999999999E-7,5.33346E-7,20000.0,5720,ESO-VLT-U2,,1.104062,343.311183,GIRAFFE,0,2020-10-13T13:59:20.957Z,S,2,uncalibrated,,GIRAFFE,ivo://eso.org/origfile?GI_SOBS_200416018_2017-02-11T08:44:18.367_F104_Med1_H548.8_o10.fits,"GILMORE, GERARD",200416018,ivo://eso.org/ID?ADP.2019-01-19T00:11:34.519,2017-02-11T08:56:08.400Z,V900Sco_200416018_2017-02-11T08:44:18.367_F104_Med1_H548.8_o10,MOS,IDP,,,https://archive.eso.org/dataset/ADP.2019-01-19T00:11:34.519,197.B-1074(D),2019-01-19T01:27:21Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/73,-41.994333,3.3388E-4,,253.495208,POSITION J2000 253.495208 -41.994333,,,,517.2,,120.005,57795.36608714,57795.36410147,171.561888,,V900Sco
,460,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-01-19T00:11:36.530," ",2,,spectrum,ADP.2019-01-19T00:11:36.530,8.99373E-7,8.48274E-7,18000.0,10220,ESO-VLT-U2,,1.104062,343.311183,GIRAFFE,0,2020-10-13T13:59:20.957Z,S,3,uncalibrated,,GIRAFFE,ivo://eso.org/origfile?GI_SOBS_200416018_2017-02-11T08:55:20.272_F104_Med1_H875.7_o6.fits,"GILMORE, GERARD",200416018,ivo://eso.org/ID?ADP.2019-01-19T00:11:36.530,2017-02-11T09:11:02.163Z,V900Sco_200416018_2017-02-11T08:55:20.272_F104_Med1_H875.7_o6,MOS,IDP,,,https://archive.eso.org/dataset/ADP.2019-01-19T00:11:36.530,197.B-1074(D),2019-01-19T01:27:21Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/73,-41.994333,3.3388E-4,,253.495208,POSITION J2000 253.495208 -41.994333,,,,608.5,,60.009,57795.37367102,57795.3717624,164.904768,,V900Sco
,357,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-01-19T00:11:36.966," ",2,,spectrum,ADP.2019-01-19T00:11:36.966,6.82254E-7,6.44256E-7,17000.0,7600,ESO-VLT-U2,,1.104062,343.311183,GIRAFFE,0,2020-10-13T13:59:20.957Z,S,2,uncalibrated,,GIRAFFE,ivo://eso.org/origfile?GI_SOBS_200416018_2017-02-11T08:51:19.012_F104_Med1_H665._o8.fits,"GILMORE, GERARD",200416018,ivo://eso.org/ID?ADP.2019-01-19T00:11:36.966,2017-02-11T09:06:18.980Z,V900Sco_200416018_2017-02-11T08:51:19.012_F104_Med1_H665._o8,MOS,IDP,,,https://archive.eso.org/dataset/ADP.2019-01-19T00:11:36.966,197.B-1074(D),2019-01-19T01:27:21Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/73,-41.994333,3.3388E-4,,253.495208,POSITION J2000 253.495208 -41.994333,,,,739.0,,120.006,57795.37101081,57795.36897004,176.322528,,V900Sco
,9757,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2020-06-26T07:20:00.890," ",2,,spectrum,ADP.2020-06-26T07:20:00.890,6.68653E-7,4.5835E-7,87410.0,134628,ESO-VLT-U2,,0.86984,343.027667,UVES,0,2020-10-22T08:34:27.073Z,S,10,absolute,,UVES,ivo://eso.org/origfile?UV_SOBF_200184656_2009-03-07T08:11:10.852_RED564d1_1x1_04.fits,"BELETSKY, YURI",200184656,ivo://eso.org/ID?ADP.2020-06-26T07:20:00.890,2010-03-07T08:22:03.580Z,HD152236_200184656_2009-03-07T08:11:10.852_RED564d1_1x1_04,ECHELLE,IDP,,,https://archive.eso.org/dataset/ADP.2020-06-26T07:20:00.890,082.C-0566(A),2020-10-20T09:56:08Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/163,-42.36204,1.1E-4,,253.499022,POSITION J2000 253.499022 -42.36204,,,,522.8,,229.976,54897.348884,54897.34109782,672.725952,,HD152236
